candidate_points,best_candidate,best_candidate_index
"[{'x0': 0.15, 'x1': 0.25, 'x2': 0.35, 'x3': 0.45, 'x4': 0.55, 'x5': 0.65, 'x6': 0.75, 'x7': 0.85, 'x8': 0.95, 'x9': 0.05}, {'x0': 0.2, 'x1': 0.3, 'x2': 0.4, 'x3': 0.5, 'x4': 0.6, 'x5': 0.7, 'x6': 0.8, 'x7': 0.5, 'x8': 0.3, 'x9': 0.1}, {'x0': 0.4, 'x1': 0.3, 'x2': 0.2, 'x3': 0.1, 'x4': 0.05, 'x5': 0.15, 'x6': 0.25, 'x7': 0.35, 'x8': 0.45, 'x9': 0.55}, {'x0': 0.1, 'x1': 0.2, 'x2': 0.3, 'x3': 0.4, 'x4': 0.45, 'x5': 0.5, 'x6': 0.55, 'x7': 0.6, 'x8': 0.65, 'x9': 0.7}, {'x0': 0.3, 'x1': 0.4, 'x2': 0.35, 'x3': 0.25, 'x4': 0.15, 'x5': 0.05, 'x6': 0.1, 'x7': 0.2, 'x8': 0.3, 'x9': 0.4}]","{'x0': 0.15, 'x1': 0.25, 'x2': 0.35, 'x3': 0.45, 'x4': 0.55, 'x5': 0.65, 'x6': 0.75, 'x7': 0.85, 'x8': 0.95, 'x9': 0.05}",0
"[{'x0': 0.45, 'x1': 0.46, 'x2': 0.47, 'x3': 0.48, 'x4': 0.49, 'x5': 0.5, 'x6': 0.51, 'x7': 0.52, 'x8': 0.53, 'x9': 0.54}, {'x0': 0.25, 'x1': 0.26, 'x2': 0.27, 'x3': 0.28, 'x4': 0.29, 'x5': 0.3, 'x6': 0.31, 'x7': 0.32, 'x8': 0.33, 'x9': 0.34}, {'x0': 0.05, 'x1': 0.06, 'x2': 0.07, 'x3': 0.08, 'x4': 0.09, 'x5': 0.1, 'x6': 0.11, 'x7': 0.12, 'x8': 0.13, 'x9': 0.14}, {'x0': 0.15, 'x1': 0.16, 'x2': 0.17, 'x3': 0.18, 'x4': 0.19, 'x5': 0.2, 'x6': 0.21, 'x7': 0.22, 'x8': 0.23, 'x9': 0.24}, {'x0': 0.35, 'x1': 0.36, 'x2': 0.37, 'x3': 0.38, 'x4': 0.39, 'x5': 0.4, 'x6': 0.41, 'x7': 0.42, 'x8': 0.43, 'x9': 0.44}]","{'x0': 0.45, 'x1': 0.46, 'x2': 0.47, 'x3': 0.48, 'x4': 0.49, 'x5': 0.5, 'x6': 0.51, 'x7': 0.52, 'x8': 0.53, 'x9': 0.54}",0
"[{'x0': 0.07, 'x1': 0.08, 'x2': 0.09, 'x3': 0.1, 'x4': 0.11, 'x5': 0.12, 'x6': 0.13, 'x7': 0.14, 'x8': 0.15, 'x9': 0.16}, {'x0': 0.2, 'x1': 0.1, 'x2': 0.15, 'x3': 0.1, 'x4': 0.1, 'x5': 0.05, 'x6': 0.1, 'x7': 0.2, 'x8': 0.1, 'x9': 0.05}, {'x0': 0.1, 'x1': 0.02, 'x2': 0.03, 'x3': 0.04, 'x4': 0.05, 'x5': 0.02, 'x6': 0.03, 'x7': 0.04, 'x8': 0.05, 'x9': 0.01}, {'x0': 0.25, 'x1': 0.25, 'x2': 0.25, 'x3': 0.25, 'x4': 0.25, 'x5': 0.25, 'x6': 0.25, 'x7': 0.25, 'x8': 0.25, 'x9': 0.25}, {'x0': 0.03, 'x1': 0.02, 'x2': 0.01, 'x3': 0.01, 'x4': 0.02, 'x5': 0.01, 'x6': 0.01, 'x7': 0.01, 'x8': 0.01, 'x9': 0.01}]","{'x0': 0.07, 'x1': 0.08, 'x2': 0.09, 'x3': 0.1, 'x4': 0.11, 'x5': 0.12, 'x6': 0.13, 'x7': 0.14, 'x8': 0.15, 'x9': 0.16}",0
"[{'x0': 0.01, 'x1': 0.01, 'x2': 0.02, 'x3': 0.01, 'x4': 0.02, 'x5': 0.01, 'x6': 0.01, 'x7': 0.01, 'x8': 0.02, 'x9': 0.02}, {'x0': 0.05, 'x1': 0.03, 'x2': 0.01, 'x3': 0.02, 'x4': 0.01, 'x5': 0.02, 'x6': 0.01, 'x7': 0.03, 'x8': 0.01, 'x9': 0.01}, {'x0': 0.03, 'x1': 0.04, 'x2': 0.03, 'x3': 0.05, 'x4': 0.01, 'x5': 0.02, 'x6': 0.01, 'x7': 0.03, 'x8': 0.02, 'x9': 0.01}, {'x0': 0.04, 'x1': 0.02, 'x2': 0.02, 'x3': 0.01, 'x4': 0.01, 'x5': 0.01, 'x6': 0.01, 'x7': 0.01, 'x8': 0.01, 'x9': 0.01}, {'x0': 0.02, 'x1': 0.05, 'x2': 0.03, 'x3': 0.04, 'x4': 0.02, 'x5': 0.02, 'x6': 0.01, 'x7': 0.02, 'x8': 0.02, 'x9': 0.01}]","{'x0': 0.01, 'x1': 0.01, 'x2': 0.02, 'x3': 0.01, 'x4': 0.02, 'x5': 0.01, 'x6': 0.01, 'x7': 0.01, 'x8': 0.02, 'x9': 0.02}",0
"[{'x0': 0.85, 'x1': 0.75, 'x2': 0.65, 'x3': 0.55, 'x4': 0.45, 'x5': 0.35, 'x6': 0.25, 'x7': 0.15, 'x8': 0.05, 'x9': 0.01}, {'x0': 0.02, 'x1': 0.01, 'x2': 0.03, 'x3': 0.04, 'x4': 0.05, 'x5': 0.06, 'x6': 0.07, 'x7': 0.08, 'x8': 0.1, 'x9': 0.12}, {'x0': 0.1, 'x1': 0.2, 'x2': 0.3, 'x3': 0.4, 'x4': 0.5, 'x5': 0.6, 'x6': 0.7, 'x7': 0.8, 'x8': 0.9, 'x9': 0.01}, {'x0': 0.95, 'x1': 0.94, 'x2': 0.93, 'x3': 0.92, 'x4': 0.91, 'x5': 0.9, 'x6': 0.89, 'x7': 0.88, 'x8': 0.87, 'x9': 0.86}, {'x0': 0.06, 'x1': 0.07, 'x2': 0.08, 'x3': 0.05, 'x4': 0.04, 'x5': 0.03, 'x6': 0.02, 'x7': 0.01, 'x8': 0.01, 'x9': 0.01}]","{'x0': 0.85, 'x1': 0.75, 'x2': 0.65, 'x3': 0.55, 'x4': 0.45, 'x5': 0.35, 'x6': 0.25, 'x7': 0.15, 'x8': 0.05, 'x9': 0.01}",0
"[{'x0': 0.45, 'x1': 0.55, 'x2': 0.65, 'x3': 0.75, 'x4': 0.85, 'x5': 0.95, 'x6': 0.05, 'x7': 0.15, 'x8': 0.25, 'x9': 0.35}, {'x0': 0.12, 'x1': 0.34, 'x2': 0.56, 'x3': 0.78, 'x4': 0.91, 'x5': 0.83, 'x6': 0.67, 'x7': 0.49, 'x8': 0.25, 'x9': 0.03}, {'x0': 0.35, 'x1': 0.25, 'x2': 0.15, 'x3': 0.05, 'x4': 0.1, 'x5': 0.2, 'x6': 0.3, 'x7': 0.4, 'x8': 0.5, 'x9': 0.6}, {'x0': 0.1, 'x1': 0.2, 'x2': 0.3, 'x3': 0.4, 'x4': 0.5, 'x5': 0.6, 'x6': 0.7, 'x7': 0.8, 'x8': 0.9, 'x9': 0.01}, {'x0': 0.02, 'x1': 0.02, 'x2': 0.03, 'x3': 0.04, 'x4': 0.05, 'x5': 0.06, 'x6': 0.07, 'x7': 0.08, 'x8': 0.09, 'x9': 0.1}]","{'x0': 0.45, 'x1': 0.55, 'x2': 0.65, 'x3': 0.75, 'x4': 0.85, 'x5': 0.95, 'x6': 0.05, 'x7': 0.15, 'x8': 0.25, 'x9': 0.35}",0
"[{'x0': 0.1, 'x1': 0.2, 'x2': 0.3, 'x3': 0.4, 'x4': 0.5, 'x5': 0.6, 'x6': 0.7, 'x7': 0.8, 'x8': 0.9, 'x9': 0.95}, {'x0': 0.15, 'x1': 0.1, 'x2': 0.25, 'x3': 0.35, 'x4': 0.45, 'x5': 0.55, 'x6': 0.65, 'x7': 0.75, 'x8': 0.85, 'x9': 0.95}, {'x0': 0.2, 'x1': 0.15, 'x2': 0.1, 'x3': 0.05, 'x4': 0.25, 'x5': 0.15, 'x6': 0.3, 'x7': 0.4, 'x8': 0.2, 'x9': 0.1}, {'x0': 0.9, 'x1': 0.85, 'x2': 0.8, 'x3': 0.75, 'x4': 0.7, 'x5': 0.65, 'x6': 0.6, 'x7': 0.55, 'x8': 0.5, 'x9': 0.45}, {'x0': 0.03, 'x1': 0.04, 'x2': 0.05, 'x3': 0.06, 'x4': 0.07, 'x5': 0.08, 'x6': 0.09, 'x7': 0.1, 'x8': 0.11, 'x9': 0.12}]","{'x0': 0.1, 'x1': 0.2, 'x2': 0.3, 'x3': 0.4, 'x4': 0.5, 'x5': 0.6, 'x6': 0.7, 'x7': 0.8, 'x8': 0.9, 'x9': 0.95}",0
"[{'x0': 0.45, 'x1': 0.48, 'x2': 0.5, 'x3': 0.52, 'x4': 0.54, 'x5': 0.56, 'x6': 0.58, 'x7': 0.6, 'x8': 0.62, 'x9': 0.65}, {'x0': 0.21, 'x1': 0.23, 'x2': 0.25, 'x3': 0.27, 'x4': 0.29, 'x5': 0.31, 'x6': 0.33, 'x7': 0.35, 'x8': 0.37, 'x9': 0.39}, {'x0': 0.02, 'x1': 0.02, 'x2': 0.03, 'x3': 0.04, 'x4': 0.05, 'x5': 0.06, 'x6': 0.07, 'x7': 0.08, 'x8': 0.09, 'x9': 0.1}, {'x0': 0.12, 'x1': 0.14, 'x2': 0.16, 'x3': 0.18, 'x4': 0.2, 'x5': 0.22, 'x6': 0.24, 'x7': 0.26, 'x8': 0.28, 'x9': 0.3}, {'x0': 0.33, 'x1': 0.34, 'x2': 0.35, 'x3': 0.36, 'x4': 0.37, 'x5': 0.38, 'x6': 0.39, 'x7': 0.4, 'x8': 0.41, 'x9': 0.42}]","{'x0': 0.45, 'x1': 0.48, 'x2': 0.5, 'x3': 0.52, 'x4': 0.54, 'x5': 0.56, 'x6': 0.58, 'x7': 0.6, 'x8': 0.62, 'x9': 0.65}",0
"[{'x0': 0.03, 'x1': 0.03, 'x2': 0.03, 'x3': 0.03, 'x4': 0.03, 'x5': 0.03, 'x6': 0.03, 'x7': 0.03, 'x8': 0.03, 'x9': 0.03}, {'x0': 0.04, 'x1': 0.04, 'x2': 0.04, 'x3': 0.04, 'x4': 0.04, 'x5': 0.04, 'x6': 0.04, 'x7': 0.04, 'x8': 0.04, 'x9': 0.04}, {'x0': 0.05, 'x1': 0.05, 'x2': 0.05, 'x3': 0.05, 'x4': 0.05, 'x5': 0.05, 'x6': 0.05, 'x7': 0.05, 'x8': 0.05, 'x9': 0.05}, {'x0': 0.02, 'x1': 0.02, 'x2': 0.02, 'x3': 0.02, 'x4': 0.02, 'x5': 0.02, 'x6': 0.02, 'x7': 0.02, 'x8': 0.02, 'x9': 0.02}, {'x0': 0.12, 'x1': 0.14, 'x2': 0.16, 'x3': 0.18, 'x4': 0.2, 'x5': 0.22, 'x6': 0.24, 'x7': 0.26, 'x8': 0.28, 'x9': 0.3}]","{'x0': 0.03, 'x1': 0.03, 'x2': 0.03, 'x3': 0.03, 'x4': 0.03, 'x5': 0.03, 'x6': 0.03, 'x7': 0.03, 'x8': 0.03, 'x9': 0.03}",0
"[{'x0': 0.11, 'x1': 0.12, 'x2': 0.13, 'x3': 0.14, 'x4': 0.15, 'x5': 0.16, 'x6': 0.17, 'x7': 0.18, 'x8': 0.19, 'x9': 0.2}, {'x0': 0.6, 'x1': 0.4, 'x2': 0.2, 'x3': 0.1, 'x4': 0.3, 'x5': 0.5, 'x6': 0.7, 'x7': 0.8, 'x8': 0.9, 'x9': 0.75}, {'x0': 0.12, 'x1': 0.05, 'x2': 0.1, 'x3': 0.02, 'x4': 0.03, 'x5': 0.01, 'x6': 0.01, 'x7': 0.01, 'x8': 0.02, 'x9': 0.01}, {'x0': 0.08, 'x1': 0.09, 'x2': 0.1, 'x3': 0.11, 'x4': 0.12, 'x5': 0.13, 'x6': 0.14, 'x7': 0.15, 'x8': 0.16, 'x9': 0.17}, {'x0': 0.04, 'x1': 0.04, 'x2': 0.04, 'x3': 0.04, 'x4': 0.04, 'x5': 0.04, 'x6': 0.04, 'x7': 0.04, 'x8': 0.04, 'x9': 0.04}]","{'x0': 0.11, 'x1': 0.12, 'x2': 0.13, 'x3': 0.14, 'x4': 0.15, 'x5': 0.16, 'x6': 0.17, 'x7': 0.18, 'x8': 0.19, 'x9': 0.2}",0
"[{'x0': 0.5, 'x1': 0.1, 'x2': 0.3, 'x3': 0.7, 'x4': 0.2, 'x5': 0.4, 'x6': 0.6, 'x7': 0.8, 'x8': 0.01, 'x9': 0.99}, {'x0': 0.1, 'x1': 0.2, 'x2': 0.1, 'x3': 0.3, 'x4': 0.4, 'x5': 0.5, 'x6': 0.6, 'x7': 0.7, 'x8': 0.8, 'x9': 0.9}, {'x0': 0.35, 'x1': 0.45, 'x2': 0.55, 'x3': 0.65, 'x4': 0.75, 'x5': 0.85, 'x6': 0.95, 'x7': 0.05, 'x8': 0.15, 'x9': 0.25}, {'x0': 0.4, 'x1': 0.3, 'x2': 0.2, 'x3': 0.1, 'x4': 0.05, 'x5': 0.15, 'x6': 0.25, 'x7': 0.35, 'x8': 0.45, 'x9': 0.55}, {'x0': 0.02, 'x1': 0.03, 'x2': 0.04, 'x3': 0.05, 'x4': 0.06, 'x5': 0.07, 'x6': 0.08, 'x7': 0.09, 'x8': 0.1, 'x9': 0.11}]","{'x0': 0.5, 'x1': 0.1, 'x2': 0.3, 'x3': 0.7, 'x4': 0.2, 'x5': 0.4, 'x6': 0.6, 'x7': 0.8, 'x8': 0.01, 'x9': 0.99}",0
"[{'x0': 0.02, 'x1': 0.03, 'x2': 0.04, 'x3': 0.06, 'x4': 0.08, 'x5': 0.1, 'x6': 0.12, 'x7': 0.14, 'x8': 0.16, 'x9': 0.18}, {'x0': 0.1, 'x1': 0.15, 'x2': 0.2, 'x3': 0.25, 'x4': 0.3, 'x5': 0.35, 'x6': 0.4, 'x7': 0.45, 'x8': 0.5, 'x9': 0.55}, {'x0': 0.5, 'x1': 0.4, 'x2': 0.3, 'x3': 0.2, 'x4': 0.1, 'x5': 0.05, 'x6': 0.15, 'x7': 0.25, 'x8': 0.35, 'x9': 0.45}, {'x0': 0.2, 'x1': 0.1, 'x2': 0.3, 'x3': 0.4, 'x4': 0.2, 'x5': 0.15, 'x6': 0.25, 'x7': 0.35, 'x8': 0.45, 'x9': 0.55}, {'x0': 0.15, 'x1': 0.2, 'x2': 0.25, 'x3': 0.3, 'x4': 0.35, 'x5': 0.4, 'x6': 0.45, 'x7': 0.5, 'x8': 0.55, 'x9': 0.6}]","{'x0': 0.02, 'x1': 0.03, 'x2': 0.04, 'x3': 0.06, 'x4': 0.08, 'x5': 0.1, 'x6': 0.12, 'x7': 0.14, 'x8': 0.16, 'x9': 0.18}",0
"[{'x0': 0.2, 'x1': 0.22, 'x2': 0.25, 'x3': 0.26, 'x4': 0.21, 'x5': 0.24, 'x6': 0.23, 'x7': 0.29, 'x8': 0.27, 'x9': 0.28}, {'x0': 0.4, 'x1': 0.45, 'x2': 0.42, 'x3': 0.41, 'x4': 0.47, 'x5': 0.44, 'x6': 0.43, 'x7': 0.49, 'x8': 0.46, 'x9': 0.48}, {'x0': 0.5, 'x1': 0.55, 'x2': 0.52, 'x3': 0.51, 'x4': 0.57, 'x5': 0.54, 'x6': 0.53, 'x7': 0.59, 'x8': 0.56, 'x9': 0.58}, {'x0': 0.3, 'x1': 0.35, 'x2': 0.32, 'x3': 0.31, 'x4': 0.37, 'x5': 0.34, 'x6': 0.33, 'x7': 0.39, 'x8': 0.36, 'x9': 0.38}, {'x0': 0.1, 'x1': 0.15, 'x2': 0.12, 'x3': 0.18, 'x4': 0.14, 'x5': 0.11, 'x6': 0.16, 'x7': 0.19, 'x8': 0.13, 'x9': 0.17}]","{'x0': 0.2, 'x1': 0.22, 'x2': 0.25, 'x3': 0.26, 'x4': 0.21, 'x5': 0.24, 'x6': 0.23, 'x7': 0.29, 'x8': 0.27, 'x9': 0.28}",0
"[{'x0': 0.1, 'x1': 0.15, 'x2': 0.2, 'x3': 0.25, 'x4': 0.3, 'x5': 0.35, 'x6': 0.4, 'x7': 0.45, 'x8': 0.5, 'x9': 0.55}, {'x0': 0.05, 'x1': 0.07, 'x2': 0.09, 'x3': 0.11, 'x4': 0.13, 'x5': 0.15, 'x6': 0.17, 'x7': 0.19, 'x8': 0.21, 'x9': 0.23}, {'x0': 0.03, 'x1': 0.06, 'x2': 0.09, 'x3': 0.12, 'x4': 0.15, 'x5': 0.18, 'x6': 0.21, 'x7': 0.24, 'x8': 0.27, 'x9': 0.3}, {'x0': 0.2, 'x1': 0.3, 'x2': 0.4, 'x3': 0.5, 'x4': 0.6, 'x5': 0.7, 'x6': 0.8, 'x7': 0.9, 'x8': 0.95, 'x9': 0.99}, {'x0': 0.08, 'x1': 0.12, 'x2': 0.16, 'x3': 0.2, 'x4': 0.24, 'x5': 0.28, 'x6': 0.32, 'x7': 0.36, 'x8': 0.4, 'x9': 0.44}]","{'x0': 0.1, 'x1': 0.15, 'x2': 0.2, 'x3': 0.25, 'x4': 0.3, 'x5': 0.35, 'x6': 0.4, 'x7': 0.45, 'x8': 0.5, 'x9': 0.55}",0
"[{'x0': 0.04, 'x1': 0.03, 'x2': 0.02, 'x3': 0.01, 'x4': 0.01, 'x5': 0.02, 'x6': 0.03, 'x7': 0.04, 'x8': 0.01, 'x9': 0.01}, {'x0': 0.01, 'x1': 0.02, 'x2': 0.01, 'x3': 0.01, 'x4': 0.01, 'x5': 0.01, 'x6': 0.02, 'x7': 0.03, 'x8': 0.02, 'x9': 0.04}, {'x0': 0.02, 'x1': 0.01, 'x2': 0.02, 'x3': 0.03, 'x4': 0.02, 'x5': 0.01, 'x6': 0.01, 'x7': 0.01, 'x8': 0.02, 'x9': 0.01}, {'x0': 0.05, 'x1': 0.01, 'x2': 0.01, 'x3': 0.01, 'x4': 0.02, 'x5': 0.01, 'x6': 0.01, 'x7': 0.01, 'x8': 0.01, 'x9': 0.01}, {'x0': 0.03, 'x1': 0.02, 'x2': 0.04, 'x3': 0.01, 'x4': 0.01, 'x5': 0.02, 'x6': 0.01, 'x7': 0.02, 'x8': 0.01, 'x9': 0.01}]","{'x0': 0.04, 'x1': 0.03, 'x2': 0.02, 'x3': 0.01, 'x4': 0.01, 'x5': 0.02, 'x6': 0.03, 'x7': 0.04, 'x8': 0.01, 'x9': 0.01}",0
"[{'x0': 0.4, 'x1': 0.35, 'x2': 0.3, 'x3': 0.25, 'x4': 0.2, 'x5': 0.15, 'x6': 0.1, 'x7': 0.05, 'x8': 0.01, 'x9': 0.02}, {'x0': 0.12, 'x1': 0.14, 'x2': 0.16, 'x3': 0.18, 'x4': 0.2, 'x5': 0.22, 'x6': 0.24, 'x7': 0.26, 'x8': 0.28, 'x9': 0.3}, {'x0': 0.08, 'x1': 0.1, 'x2': 0.12, 'x3': 0.14, 'x4': 0.16, 'x5': 0.18, 'x6': 0.2, 'x7': 0.22, 'x8': 0.24, 'x9': 0.26}, {'x0': 0.03, 'x1': 0.04, 'x2': 0.05, 'x3': 0.06, 'x4': 0.07, 'x5': 0.08, 'x6': 0.09, 'x7': 0.1, 'x8': 0.11, 'x9': 0.12}, {'x0': 0.07, 'x1': 0.13, 'x2': 0.2, 'x3': 0.15, 'x4': 0.18, 'x5': 0.2, 'x6': 0.25, 'x7': 0.3, 'x8': 0.35, 'x9': 0.4}]","{'x0': 0.4, 'x1': 0.35, 'x2': 0.3, 'x3': 0.25, 'x4': 0.2, 'x5': 0.15, 'x6': 0.1, 'x7': 0.05, 'x8': 0.01, 'x9': 0.02}",0
"[{'x0': 0.09, 'x1': 0.1, 'x2': 0.11, 'x3': 0.12, 'x4': 0.13, 'x5': 0.14, 'x6': 0.15, 'x7': 0.16, 'x8': 0.17, 'x9': 0.18}, {'x0': 0.02, 'x1': 0.05, 'x2': 0.06, 'x3': 0.04, 'x4': 0.03, 'x5': 0.05, 'x6': 0.01, 'x7': 0.02, 'x8': 0.02, 'x9': 0.01}, {'x0': 0.01, 'x1': 0.02, 'x2': 0.03, 'x3': 0.04, 'x4': 0.05, 'x5': 0.06, 'x6': 0.07, 'x7': 0.08, 'x8': 0.09, 'x9': 0.01}, {'x0': 0.1, 'x1': 0.1, 'x2': 0.1, 'x3': 0.1, 'x4': 0.1, 'x5': 0.1, 'x6': 0.1, 'x7': 0.1, 'x8': 0.1, 'x9': 0.1}, {'x0': 0.1, 'x1': 0.12, 'x2': 0.14, 'x3': 0.16, 'x4': 0.18, 'x5': 0.2, 'x6': 0.22, 'x7': 0.24, 'x8': 0.26, 'x9': 0.02}]","{'x0': 0.09, 'x1': 0.1, 'x2': 0.11, 'x3': 0.12, 'x4': 0.13, 'x5': 0.14, 'x6': 0.15, 'x7': 0.16, 'x8': 0.17, 'x9': 0.18}",0
